id,value
ANIMALIA.CHORDATA.AVES.CHARADRIIFORMES.SCOLOPACIDAE.Numenius,1.0
ANIMALIA.CHORDATA.AVES.CHARADRIIFORMES.SCOLOPACIDAE.Phalaropus,3.0
ANIMALIA.CHORDATA.AVES.CHARADRIIFORMES.SCOLOPACIDAE.Scolopax,3.0
ANIMALIA.CHORDATA.AVES.CHARADRIIFORMES.SCOLOPACIDAE.Tringa,3.0
ANIMALIA.CHORDATA.AVES.CHARADRIIFORMES.SCOLOPACIDAE.Xenus,3.0
ANIMALIA.CHORDATA.AVES.CHARADRIIFORMES.STERCORARIIDAE,3.0
ANIMALIA.CHORDATA.AVES.CHARADRIIFORMES.STERCORARIIDAE.Catharacta,3.0
ANIMALIA.CHORDATA.AVES.CHARADRIIFORMES.STERCORARIIDAE.Stercorarius,3.0
ANIMALIA.CHORDATA.AVES.CHARADRIIFORMES.TURNICIDAE,-1.0
ANIMALIA.CHORDATA.AVES.CHARADRIIFORMES.TURNICIDAE.Turnix,-1.0
ANIMALIA.CHORDATA.AVES.CICONIIFORMES,3.0
ANIMALIA.CHORDATA.AVES.CICONIIFORMES.CICONIIDAE,3.0
ANIMALIA.CHORDATA.AVES.CICONIIFORMES.CICONIIDAE.Ciconia,3.0
ANIMALIA.CHORDATA.AVES.COLUMBIFORMES,2.667
ANIMALIA.CHORDATA.AVES.COLUMBIFORMES.COLUMBIDAE,2.667
ANIMALIA.CHORDATA.AVES.COLUMBIFORMES.COLUMBIDAE.Columba,2.833
ANIMALIA.CHORDATA.AVES.COLUMBIFORMES.COLUMBIDAE.Spilopelia,3.0
ANIMALIA.CHORDATA.AVES.COLUMBIFORMES.COLUMBIDAE.Streptopelia,2.0
ANIMALIA.CHORDATA.AVES.CORACIIFORMES,1.833
ANIMALIA.CHORDATA.AVES.CORACIIFORMES.ALCEDINIDAE,0.667
ANIMALIA.CHORDATA.AVES.CORACIIFORMES.ALCEDINIDAE.Alcedo,1.0
ANIMALIA.CHORDATA.AVES.CORACIIFORMES.ALCEDINIDAE.Ceryle,0.0
