id,value
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ARALES.LEMNACEAE.Wolffia,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES,2.636
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.CYPERACEAE,2.905
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.CYPERACEAE.Bolboschoenus,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.CYPERACEAE.Carex,2.9
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.CYPERACEAE.Cladium,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.CYPERACEAE.Cyperus,2.7
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.CYPERACEAE.Eleocharis,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.CYPERACEAE.Eriophorum,2.833
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.CYPERACEAE.Fimbristylis,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.CYPERACEAE.Fuirena,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.CYPERACEAE.Isolepis,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.CYPERACEAE.Pycreus,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.CYPERACEAE.Schoenoplectus,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.CYPERACEAE.Scirpus,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE,2.471
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Aegilops,2.667
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Agropyron,1.6
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Agrostis,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Alopecurus,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Arctagrostis,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Arctophila,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Arrhenatherum,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Arundo,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Avena,2.333
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Avenula,1.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Brachiaria,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Bromus,-2.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Calamagrostis,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Catabrosa,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Cinna,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Coleanthus,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Elymus,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Festuca,2.714
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Glyceria,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Hemarthria,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Hordeum,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Leersia,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Lolium,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Micropyropsis,0.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Panicum,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Phalaris,2.333
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Phleum,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Phragmites,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Pleuropogon,3.0
